name	lat	lng	class	flowinfo	url
"USGS 11089200 COYOTE C NR BUENA PARK CA"	33.87111110	-118.02750000	0	"Discharge: 1.6 cfs;Stage: 10.29 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11089200
"USGS 11522500 SALMON R A SOMES BAR CA"	41.37651540	-123.47700260	5	"Discharge: 3650 cfs;Stage: 5.56 ft;Date: 2013-04-08 20:30:00;Percentile: 73.90 %;Class: Normal;% normal(median): 129.20%;% normal(mean): 124.61%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11522500
"USGS 11203580 SF TULE R NR CHOLOLLO CAMPGROUND NR PORTERVILLE CA"	36.04828125	-118.65425560	0	"Discharge: 13 cfs;Stage: 3.41 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): 46.43%;% normal(mean): 38.46%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11203580
"USGS 10260480 WILLOW C BL LK ARROWHEAD A LAKE ARROWHEAD CA"	34.26500000	-117.18555560	0	"Class: Not-ranked;Status: Dis;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10260480
"USGS 11335000 COSUMNES R A MICHIGAN BAR CA"	38.50018619	-121.04522120	4	"Discharge: 425 cfs;Stage: 4.10 ft;Date: 2013-04-08 20:30:00;Flood stage: 12 ft;Percentile: 20.53 %;Class: Below normal;% normal(median): 52.12%;% normal(mean): 34.26%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11335000
"USGS 11278300 CHERRY C NR EARLY INTAKE CA"	37.89436824	-119.96268200	6	"Discharge: 350 cfs;Stage: 3.78 ft;Date: 2013-04-08 20:15:00;Percentile: 84.22 %;Class: Above normal;% normal(median): 395.48%;% normal(mean): 202.45%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11278300
"USGS 11046250 SAN ONOFRE C A SAN ONOFRE CA"	33.38391854	-117.57421280	0	"Discharge: 0.00 cfs;Stage: 4.87 ft;Date: 2009-09-30 23:45:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11046250
"USGS 11014000 JAMUL C NR JAMUL CA"	32.63755660	-116.88418930	5	"Discharge: 1.6 cfs;Stage: 1.03 ft;Date: 2013-04-08 20:45:00;Percentile: 41.19 %;Class: Normal;% normal(median): 33.33%;% normal(mean): 7.91%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11014000
"USGS 11098000 ARROYO SECO NR PASADENA CA"	34.22222629	-118.17757270	4	"Discharge: 1.8 cfs;Stage: 1.17 ft;Date: 2013-04-08 20:15:00;Percentile: 15.83 %;Class: Below normal;% normal(median): 25.71%;% normal(mean): 8.28%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11098000
"USGS 11121000 SANTA YNEZ R A JAMESON LK NR MONTECITO CA"	34.49221490	-119.50790200	0	"Stage: 2196.67 ft;Date (stage): 2013-04-08 20:30:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11121000
"USGS 11313405 OLD R A BACON ISLAND CA"	37.96992306	-121.57217400	0	"Discharge: 11400 cfs;Stage: 3.94 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11313405
"USGS 11149900 SAN ANTONIO R NR LOCKWOOD CA"	35.89663404	-121.08824910	4	"Discharge: 12 cfs;Stage: 3.47 ft;Date: 2013-04-08 20:15:00;Percentile: 12.02 %;Class: Below normal;% normal(median): 14.63%;% normal(mean): 8.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11149900
"USGS 11189500 SF KERN R NR ONYX CA"	35.73745160	-118.17368900	2	"Discharge: 39 cfs;Stage: 3.42 ft;Date: 2013-04-08 20:30:00;Percentile: 2.49 %;Class: Much below normal;% normal(median): 17.26%;% normal(mean): 14.49%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11189500
"USGS 11468000 NAVARRO R NR NAVARRO CA"	39.17045608	-123.66806900	4	"Discharge: 122 cfs;Stage: 3.25 ft;Date: 2013-04-08 20:15:00;Flood stage: 23 ft;Percentile: 17.52 %;Class: Below normal;% normal(median): 51.69%;% normal(mean): 25.47%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11468000
"USGS 11042700 MURRIETA C NR MURRIETA CA"	33.55558075	-117.23142390	0	"Stage: 1.76 ft;Date (stage): 2013-04-08 21:00:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11042700
"USGS 11162570 SAN GREGORIO C A SAN GREGORIO CA"	37.32577620	-122.38664040	4	"Discharge: 12 cfs;Stage: 3.16 ft;Date: 2013-04-08 20:15:00;Percentile: 23.22 %;Class: Below normal;% normal(median): 60.00%;% normal(mean): 32.84%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11162570
"USGS 11505900 UPPER KLAMATH LAKE AT RATTLESNAKE POINT, OR"	42.34847454	-121.82750830	0	"Stage: 4142.34 ft;Date (stage): 2013-04-08 20:30:00;Class: Not-ranked;"	http://waterdata.usgs.gov/or/nwis/uv?site_no=11505900
"USGS 11276900 TUOLUMNE R BL EARLY INTAKE NR MATHER CA"	37.88159080	-119.97018240	6	"Discharge: 935 cfs;Stage: 5.45 ft;Date: 2013-04-08 20:15:00;Percentile: 82.12 %;Class: Above normal;% normal(median): 249.33%;% normal(mean): 209.07%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11276900
"USGS 11119745 MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA"	34.44055266	-119.71180270	0	"Discharge: 0.01 cfs;Stage: 4.11 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 2.27%;% normal(mean): 0.43%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11119745
"USGS 11274538 ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA"	37.41354657	-121.01604120	0	"Discharge: 0.34 cfs;Stage: 3.73 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 3.02%;% normal(mean): 0.82%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11274538
"USGS 11090400 FULLERTON C NR BUENA PARK CA"	33.86402778	-118.02983330	0	"Discharge: 2.0 cfs;Stage: 1.30 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11090400
"USGS 11120520 SAN PEDRO C A GOLETA CA"	34.44861110	-119.84027780	0	"Discharge: 1.8 cfs;Stage: 5.11 ft;Date: 2013-04-08 21:00:00;Class: Not-ranked;% normal(median): 486.49%;% normal(mean): 360.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11120520
"USGS 11460600 LAGUNITAS C NR PT REYES STATION CA"	38.08019988	-122.78443480	5	"Discharge: 22 cfs;Stage: 1.52 ft;Date: 2013-04-08 21:00:00;Percentile: 33.33 %;Class: Normal;% normal(median): 70.97%;% normal(mean): 25.46%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11460600
"USGS 11028500 SANTA MARIA C NR RAMONA CA"	33.05226550	-116.94558440	5	"Discharge: 0.11 cfs;Stage: 0.94 ft;Date: 2013-04-08 20:00:00;Percentile: 41.67 %;Class: Normal;% normal(median): 55.00%;% normal(mean): 1.64%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11028500
"USGS 11181000 SAN LORENZO C A HAYWARD CA"	37.68548644	-122.06440700	0	"Discharge: 4.5 cfs;Stage: 2.44 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): 48.91%;% normal(mean): 16.49%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11181000
"USGS 11267350 BIG C DIV NR FISH CAMP CA"	37.46938349	-119.61515120	0	"Class: Not-ranked;Status: Dis;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11267350
"USGS 11447650 SACRAMENTO R A FREEPORT CA"	38.45601954	-121.50134370	5	"Discharge: 16800 cfs;Stage: 103.74 ft;Date: 2013-04-08 20:15:00;Percentile: 30.92 %;Class: Normal;% normal(median): 70.89%;% normal(mean): 52.79%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11447650
"USGS 11517000 SHASTA R NR  MONTAGUE CA"	41.70903196	-122.53807870	0	"Discharge: 128 cfs;Stage: 2.07 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 142.22%;% normal(mean): 82.11%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11517000
"USGS 11162750 LOWER CRYSTAL SPRINGS RES NR SAN MATEO CA"	37.51527778	-122.35583330	0	"Stage: 282.59 ft;Date (stage): 2013-04-08 20:30:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11162750
"USGS 11336930 MOKELUMNE R A ANDRUS ISLAND NR TERMINOUS CA"	38.10611110	-121.57111100	0	"Discharge: 14500 cfs;Stage: 15.30 ft;Date: 2013-04-08 19:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11336930
"USGS 10256500 SNOW C NR WHITE WATER CA"	33.87057220	-116.68112700	2	"Discharge: 0.47 cfs;Stage: 2.15 ft;Date: 2013-04-08 21:00:00;Percentile: 2.68 %;Class: Much below normal;% normal(median): 6.27%;% normal(mean): 4.71%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10256500
"USGS 11251000 SAN JOAQUIN R BL FRIANT CA"	36.98439397	-119.72431240	5	"Discharge: 681 cfs;Stage: 3.59 ft;Date: 2013-04-08 20:30:00;Percentile: 40.92 %;Class: Normal;% normal(median): 43.94%;% normal(mean): 31.17%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11251000
"USGS 11065000 LYTLE C A COLTON CA"	34.07890146	-117.30559890	0	"Discharge: 0.00 cfs;Stage: 1.55 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11065000
"USGS 11525670 INDIAN C NR DOUGLAS CITY CA"	40.65181225	-122.91446890	0	"Discharge: 39 cfs;Stage: 1.40 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 68.42%;% normal(mean): 56.29%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11525670
"USGS 11051499 SANTA ANA R NR MENTONE (RIVER ONLY) CA"	34.10834489	-117.10059110	0	"Discharge: 0.00 cfs;Stage: 5.85 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11051499
"USGS 09527600 ALL-AMERICAN CNL BLW DR0P 1 POWERPLANT NR CALEXICO"	32.70532655	-114.96802300	0	"Date: 2012-05-29 07:00:00;Class: Not-ranked;Status: ***;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=09527600
"USGS 11143010 BIG SUR R A ANDREW MOLERA STATE PARK NR BIG SUR CA"	36.28666667	-121.84944440	0	"Discharge: 38 cfs;Stage: 4.63 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11143010
"USGS 11461500 EF RUSSIAN R NR CALPELLA CA"	39.24655605	-123.13028060	0	"Discharge: 74 cfs;Stage: 5.98 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): 21.48%;% normal(mean): 20.65%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11461500
"USGS 11376550 BATTLE C BL COLEMAN FISH HATCHERY NR COTTONWOOD CA"	40.39820996	-122.14638690	5	"Discharge: 585 cfs;Stage: 1.64 ft;Date: 2013-04-08 20:30:00;Percentile: 48.47 %;Class: Normal;% normal(median): 97.50%;% normal(mean): 87.84%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11376550
"USGS 11182500 SAN RAMON C A SAN RAMON CA"	37.77298300	-121.99468250	4	"Discharge: 0.75 cfs;Stage: 1.80 ft;Date: 2013-04-08 20:45:00;Percentile: 23.21 %;Class: Below normal;% normal(median): 34.09%;% normal(mean): 14.26%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11182500
"USGS 11070365 SAN JACINTO R NR SUN CITY CA"	33.74613114	-117.23170300	0	"Discharge: 0.01 cfs;Stage: 5.51 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): 50.00%;% normal(mean): 0.23%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11070365
"USGS 10254050 SALT C NR MECCA"	33.44697395	-115.84332890	5	"Discharge: 2.1 cfs;Stage: 5.72 ft;Date: 2013-04-08 20:45:00;Percentile: 30.57 %;Class: Normal;% normal(median): 61.76%;% normal(mean): 51.47%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10254050
"USGS 11113500 SANTA PAULA C NR SANTA PAULA"	34.41332950	-119.08232720	3	"Discharge: 2.6 cfs;Stage: 71.75 ft;Date: 2013-04-08 19:35:00;Percentile: 7.18 %;Class: Much below normal;% normal(median): 20.00%;% normal(mean): 6.57%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11113500
"USGS 11469000 MATTOLE R NR PETROLIA CA"	40.31319125	-124.28338100	6	"Discharge: 1860 cfs;Stage: 14.35 ft;Date: 2013-04-08 20:30:00;Percentile: 78.70 %;Class: Above normal;% normal(median): 249.00%;% normal(mean): 146.77%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11469000
"USGS 11465690 COLGAN C NR SANTA ROSA CA"	38.40213524	-122.73304340	0	"Discharge: 0.54 cfs;Stage: 99.43 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): 62.79%;% normal(mean): 58.70%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11465690
"USGS 11447850 STEAMBOAT SLOUGH NR WALNUT GROVE CA"	38.28472220	-121.58666670	0	"Discharge: 6390 cfs;Stage: 8.08 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11447850
"USGS 10265150 HOT C A FLUME NR MAMMOTH LAKES CA"	37.66882166	-118.81763120	0	"Discharge: 40 cfs;Stage: 0.99 ft;Date: 2013-04-08 19:00:00;Class: Not-ranked;% normal(median): 83.33%;% normal(mean): 80.45%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10265150
"USGS 09527700 ALL-AMERICAN CANAL BELOW DROP 2 RESERVOIR OUTLET"	32.70425000	-115.04811390	0	"Discharge: 4100 cfs;Stage: 43.18 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=09527700
"USGS 10261500 MOJAVE R A LO NARROWS NR VICTORVILLE CA"	34.57304916	-117.32060180	4	"Discharge: 20 cfs;Stage: 8.20 ft;Date: 2013-04-08 20:45:00;Flood stage: 16 ft;Percentile: 14.32 %;Class: Below normal;% normal(median): 54.05%;% normal(mean): 13.76%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10261500
"USGS 11125600 HILTON CYN C NR SANTA YNEZ CA"	34.58221109	-119.98264190	0	"Discharge: 6.9 cfs;Stage: 3.09 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): 127.78%;% normal(mean): 133.46%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11125600
"USGS 11151870 ARROYO SECO NR GREENFIELD CA"	36.23746164	-121.48160270	0	"Stage: 7.36 ft;Date (stage): 2013-04-08 20:15:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11151870
"USGS 11180825 SAN LORENZO C AB DON CASTRO RES NR CASTRO V CA"	37.69520825	-122.04496200	0	"Discharge: 2.0 cfs;Stage: 4.50 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): 60.61%;% normal(mean): 19.80%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11180825
