agency_cd,data_source,site_no,data_type,station_nm,site_tp_cd,lat_va,long_va,latitude,longitude,coord_meth_cd,coord_acy_cd,coord_datum_cd,dec_coord_datum_cd,district_cd,state_cd,county_cd,country_cd,land_net_ds,map_nm,map_scale_fc,alt_va,alt_meth_cd,alt_acy_va,alt_datum_cd,huc_cd,basin_cd,topo_cd,instruments_cd,construction_dt,inventory_dt,drain_area_va,contrib_drain_area_va,tz_cd,local_time_fg,reliability_cd,gw_file_cd,nat_aqfr_cd,aqfr_cd,aqfr_type_cd,well_depth_va,hole_depth_va,depth_src_cd,project_no
USGS,http://waterservices.usgs.gov/,1.146617E7,discharge,MATANZAS C A SANTA ROSA CA,ST,382620,1224205,38.4388007,-122.7024867,M,S,NAD27,NAD83,6,6,97,US,,SANTA ROSA,24000,157,M,10,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,21,,PST,Y,,,,,,,,,470600102
USGS,http://waterservices.usgs.gov/,1.14662E7,discharge,SANTA ROSA C A SANTA ROSA CA,ST,382612,1224325,38.4365787,-122.7247096,M,F,NAD27,NAD83,6,6,97,US,,SANTA ROSA,24000,100,L,0.01,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,57,,PST,Y,,NNNNNNNN,,,,,,,470600102
USGS,http://waterservices.usgs.gov/,1.146632E7,discharge,SANTA ROSA C A WILLOWSIDE RD NR SANTA ROSA CA,ST,382643,1224822,38.44519026,-122.8072129,M,S,NAD27,NAD83,6,6,97,US,    NWS13 T07N  R09W,SEBASTOPOL,24000,0,L,0.01,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,77.6,,PST,Y,,NNNNNNNN,,,,,,,470600102
USGS,http://waterservices.usgs.gov/,1.14668E7,discharge,MARK WEST C NR MIRABEL HEIGHTS CA,ST,382939,1225108,38.49407838,-122.8533258,M,S,NAD27,NAD83,6,6,97,US,,SEBASTOPOL,24000,0,L,0.01,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,251,,PST,Y,,NNNNNNNN,,,,,,,GC12ZG-00102
USGS,http://waterservices.usgs.gov/,1.1467E7,discharge,RUSSIAN R NR GUERNEVILLE CA,ST,383031,1225536,38.50852336,-122.9277737,M,F,NAD27,NAD83,6,6,97,US,  NESES26 T08N  R10W,,,20.14,L,0.01,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,1338,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14672E7,discharge,AUSTIN C NR CAZADERO CA,ST,383024,1230407,38.5065797,-123.0697239,M,S,NAD27,NAD83,6,6,97,US,  NESWS27 T08N  R11W,CAZADERO,24000,40,M,20,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,62.8,,PST,Y,,NNNNNNNN,,,,,,,967700102
USGS,http://waterservices.usgs.gov/,1.146751E7,discharge,SF GUALALA R NR THE SEA RANCH CA,ST,384233,1232532,38.70907868,-123.4266753,M,S,NAD27,NAD83,6,6,97,US,,STEWARTS POINT,24000,40,L,0.01,NGVD29,18010109,,C,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,19910601,161,,PST,Y,,NNNNNNNN,,,,,,,967700102
USGS,http://waterservices.usgs.gov/,1.1467553E7,discharge,NF GUALALA R AB SF GUALALA R NR GUALALA CA,ST,384724,1233030,38.7899103,-123.5094535,M,S,NAD27,NAD83,6,6,45,US,  SENWS23 T11N  R15W,GUALALA,24000,20,M,20,NGVD29,18010109,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,47.1,,PST,Y,,NNNNNNNN,,,,,,,9677-00102
USGS,http://waterservices.usgs.gov/,1.1468E7,discharge,NAVARRO R NR NAVARRO CA,ST,391014,1234001,39.17045608,-123.668069,M,F,NAD27,NAD83,6,6,45,US,    SES07 T15N  R16W,,,4.79,L,0.01,NGVD29,18010108,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,303,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1468092E7,discharge,BIG R BLW TWO LOG CR NR COMPTCHE CA,ST,391906,1233649,39.3182268,-123.6147342,M,S,NAD27,NAD83,6,6,45,US,  NWSES23 T17N  R16W,COMPTCHE,24000,120,M,20,NGVD29,18010108,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,88.7,,PST,Y,,NNNNNNNN,,,,,,,470600102
USGS,http://waterservices.usgs.gov/,1.14685E7,discharge,NOYO R NR FORT BRAGG CA,ST,392542,1234412,39.42822378,-123.7377917,M,F,NAD27,NAD83,6,6,45,US,    NES15 T18N  R17W,,,11.73,L,0.01,NGVD29,18010108,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,106,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14689E7,discharge,MATTOLE R NR ETTERSBURG CA,ST,400822,1235925,40.139309,-123.991423,M,S,NAD27,NAD83,6,6,23,US,  NWSES06 T04S  R02E,ETTERSBURG,24000,578.93,L,0.01,NGVD29,18010107,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,70.9,,PST,Y,,NNNNNNNN,,,,,,,470600102
USGS,http://waterservices.usgs.gov/,1.1469E7,discharge,MATTOLE R NR PETROLIA CA,ST,401848,1241656,40.31319125,-124.283381,M,S,NAD27,NAD83,6,6,23,US,  SENWS10 T02S  R02W,PETROLIA,24000,49.41,L,1,NGVD29,18010107,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,245,,PST,Y,,NNNNNNNN,,,,,,,470600102
USGS,http://waterservices.usgs.gov/,1.147216E7,discharge,WILLITS C AB LK EMILY NR WILLITS CA,ST,392658,1232349,39.449329,-123.3980667,M,S,NAD27,NAD83,6,6,45,US,  NENES03 T18N  R14W,BURBECK,24000,1580,M,20,NGVD29,18010103,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,3.72,,PST,Y,,,,,,,,,967700102
USGS,http://waterservices.usgs.gov/,1.14739E7,discharge,MF EEL R NR DOS RIOS CA,ST,394223,1231927,39.70626687,-123.3252913,M,F,NAD27,NAD83,6,6,45,US,  NESES05 T21N  R13W,,,901.58,L,0.01,NGVD29,18010104,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,745,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1475E7,discharge,EEL R A FORT SEWARD CA,ST,401306,1233753,40.2182,-123.63253,M,F,NAD27,NAD83,6,6,23,US,  SENES08 T03S  R05E,,,217.26,L,0.01,NGVD29,18010105,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,2107,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.147556E7,discharge,ELDER C NR BRANSCOMB CA,ST,394347,1233834,39.7295997,-123.6439073,M,F,NAD27,NAD83,6,6,45,US,  NWNES29 T22N  R16W,,,1391.08,L,0.01,NGVD29,18010106,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,6.5,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.147561E7,discharge,CAHTO C NR LAYTONVILLE CA,ST,394018,1232950,39.6715454,-123.4983497,M,S,NAD27,NAD83,6,6,45,US,  NESWS14 T21N  R15W,LAYTONVILLE,24000,1650,M,20,NGVD29,18010106,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,5.09,,PST,Y,,,,,,,,,967700102
USGS,http://waterservices.usgs.gov/,1.14758E7,discharge,SF EEL R A LEGGETT CA,ST,395229,1234310,39.8745957,-123.7205775,M,F,NAD27,NAD83,6,6,45,US,  NESES03 T23N  R17W,,,691.32,L,0.01,NGVD29,18010106,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,248,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14765E7,discharge,SF EEL R NR MIRANDA CA,ST,401055,1234630,40.18181004,-123.7761426,M,F,NAD27,NAD83,6,6,23,US,  NWNWS30 T03S  R04E,MIRANDA,24000,217.57,L,0.01,NGVD29,18010106,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,537,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14766E7,discharge,BULL C NR WEOTT CA,ST,402106,1240014,40.351528,-124.0050423,M,S,NAD27,NAD83,6,6,23,US,  SWNWS30 T01S  R02E,BULL CREEK,24000,269.36,L,0.01,NGVD29,18010106,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,28.1,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1477E7,discharge,EEL R A SCOTIA CA,ST,402930,1240555,40.49152384,-124.0997699,M,F,NAD27,NAD83,6,6,23,US,    SWS05 T01N  R01E,,,35.5,L,0.01,NGVD29,18010105,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,3113,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14785E7,discharge,VAN DUZEN R NR BRIDGEVILLE CA,ST,402850,1235323,40.48041636,-123.890876,M,F,NAD27,NAD83,6,6,23,US,  NESES12 T01N  R02E,,,358.18,L,0.01,NGVD29,18010105,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,222,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.148039E7,discharge,MAD R AB RUTH RES NR FOREST GLEN CA,ST,401704,1232003,40.28431329,-123.3353034,M,F,NAD27,NAD83,6,6,105,US,  NWNES24 T02S  R07E,,,,,,,18010102,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,93.8,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1481E7,discharge,MAD R NR ARCATA CA,ST,405436,1240334,40.9098497,-124.0606183,M,F,NAD27,NAD83,6,6,23,US,  NWNWS15 T06N  R01E,ARCATA NORTH,24000,12.79,L,0.01,NGVD29,18010102,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,485,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14812E7,discharge,LITTLE R NR TRINIDAD CA,ST,410036,1240449,41.0098479,-124.0814555,M,S,NAD27,NAD83,6,6,23,US,  SENES08 T07N  R01E,CRANNELL,24000,17.62,L,0.01,NGVD29,18010102,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,40.5,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14815E7,discharge,REDWOOD C NR BLUE LAKE CA,ST,405422,1234851,40.90596479,-123.815335,M,F,NAD27,NAD83,6,6,23,US,  SENES15 T06N  R03E,,,850,M,40,NGVD29,18010102,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,67.7,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14825E7,discharge,REDWOOD C A ORICK CA,ST,411758,1240300,41.2992896,-124.0511825,M,F,NAD27,NAD83,6,6,23,US,  NENES34 T11N  R01E,ORICK,24000,5.16,L,0.01,NGVD29,18010102,,C,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,19531001,277,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.151653E7,discharge,KLAMATH R BL IRON GATE DAM CA,ST,415541,1222635,41.92791865,-122.4441882,M,F,NAD27,NAD83,6,6,93,US,  SENES17 T47N  R05W,,,2162.44,L,0.01,NGVD29,18010206,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,4630,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1517E7,discharge,SHASTA R NR  MONTAGUE CA,ST,414233,1223213,41.70903196,-122.5380787,M,S,NAD27,NAD83,6,6,93,US,  SENES33 T45N  R06W,MONTAGUE,24000,2458,M,33,NGVD29,18010207,,,NNNNYNNNNNYNNNNNNNNNNNNNNNNNNN,,,673,,PST,Y,,NNNNNNNN,,,,,,,470600103
USGS,http://waterservices.usgs.gov/,1.15175E7,discharge,SHASTA R NR YREKA CA,ST,414923,1223540,41.8229179,-122.5955813,M,F,NAD27,NAD83,6,6,93,US,  SENES24 T46N  R07W,,,2000,M,17,NGVD29,18010207,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,793,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.15195E7,discharge,SCOTT R NR FORT JONES CA,ST,413827,1230050,41.64069017,-123.015037,M,F,NAD27,NAD83,6,6,93,US,  NENES29 T44N  R10W,,,2623.8,L,0.01,NGVD29,18010208,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,653,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.15205E7,discharge,KLAMATH R NR SEIAD VALLEY CA,ST,415114,1231352,41.8537379,-123.2322733,M,F,NAD27,NAD83,6,6,93,US,  SWSWS03 T46N  R12W,,,1320,M,17,NGVD29,18010206,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,6940,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.15215E7,discharge,INDIAN C NR HAPPY CAMP CA,ST,415007,1232255,41.83512325,-123.3831113,M,F,NAD27,NAD83,6,6,93,US,  NWSWS26 T17N  R07E,HAPPY CAMP,24000,1198.37,L,0.01,NGVD29,18010209,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,120,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.15225E7,discharge,SALMON R A SOMES BAR CA,ST,412236,1232833,41.3765154,-123.4770026,M,S,NAD27,NAD83,6,6,93,US,,SOMES BAR,24000,482.97,L,0.01,NGVD29,18010210,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,751,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1523E7,discharge,KLAMATH R A ORLEANS,ST,411813,1233200,41.3034599,-123.5345036,M,F,NAD27,NAD83,6,6,23,US,  SWNES31 T11N  R06E,,,355.98,L,0.01,NGVD29,18010209,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,8475,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.15232E7,discharge,TRINITY R AB COFFEE C NR TRINITY CENTER CA,ST,410641,1224216,41.1112571,-122.7055788,M,F,NAD27,NAD83,6,6,105,US,  SWNWS32 T38N  R07W,,,2536.93,L,0.01,NGVD29,18010211,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,149,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.15255E7,discharge,TRINITY R A LEWISTON CA,ST,404329,1224804,40.7247222,-122.801111,G,F,NAD83,NAD83,6,6,105,US,  SWSWS08 T33N  R08W,LEWISTON,24000,1830,M,33,NGVD29,18010211,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,719,,PST,Y,,NNNNNNNN,,,,,,,GC11ZG-00103
USGS,http://waterservices.usgs.gov/,1.152553E7,discharge,RUSH C NR LEWISTON CA,ST,404329,1225001,40.7245899,-122.8347458,G,1,NAD27,NAD83,6,6,105,US,  SESWS12 T33N  R09W,LEWISTON,24000,1837,M,33,NGVD29,18010211,,,NNNNYNNNNYNNNNNNNNNNNNNNNNNNNN,,,22.3,,PST,Y,,NNNNNNNN,,,,,,,470600103
USGS,http://waterservices.usgs.gov/,1.152563E7,discharge,GRASS VALLEY C NR LEWISTON CA,ST,404112,1225136,40.68653456,-122.8611348,M,S,NAD27,NAD83,6,6,105,US,  NWSWS26 T33N  R09W,LEWISTON,24000,1680,M,10,NGVD29,18010211,,,NNNNYNYNNNNNNNNNNNNNNNNNNNNNNN,,,36.2,,PST,Y,,,,,,,,,967700403
USGS,http://waterservices.usgs.gov/,1.1525655E7,discharge,TRINITY R BL LIMEKILN GULCH NR DOUGLAS CITY CA,ST,404022,1225510,40.6726453,-122.9205805,M,S,NAD27,NAD83,6,6,105,US,  SWNWS32 T33N  R09W,WEAVERVILLE,24000,1650,M,33,NGVD29,18010211,,,NNNNYNNNNYNNNNNNNNNNNNNNNNNNNN,,,810,,PST,Y,,NNNNNNNN,,,,,,,470600103
USGS,http://waterservices.usgs.gov/,1.152567E7,discharge,INDIAN C NR DOUGLAS CITY CA,ST,403907,1225448,40.65181225,-122.9144689,M,S,NAD27,NAD83,6,6,105,US,  SESWS05 T32N  R09W,WEAVERVILLE,24000,1700,M,66,NGVD29,18010211,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,33.5,,PST,Y,,,,,,,,,967700103
USGS,http://waterservices.usgs.gov/,1.1525854E7,discharge,TRINITY R A DOUGLAS CITY CA,ST,403843,1225724,40.64527778,-122.9566667,G,F,NAD83,NAD83,6,6,105,US,  SWNWS12 T32N  R10W,WEAVERVILLE,24000,1597,M,66,NGVD29,18010211,,,NNNNYNNNNYNNNNNNNNNNNNNNNNNNNN,,,931,,PST,Y,,NNNNNNNN,,,,,,,470600103
USGS,http://waterservices.usgs.gov/,1.152625E7,discharge,TRINITY R A JUNCTION CITY CA,ST,404343,1230339,40.7284768,-123.0619736,G,1,NAD27,NAD83,6,6,105,US,  NESWS12 T33N  R11W,JUNCTION CITY,24000,1445.13,L,0.01,NAVD88,18010211,,,NNNNYNNNNYNNNNNNNNNNNNNNNNNNNN,,,1057,,PST,Y,,NNNNNNNN,,,,,,,470600103
USGS,http://waterservices.usgs.gov/,1.15264E7,discharge,TRINITY R AB NF TRINITY R NR HELENA CA,ST,404600,1230648,40.76653148,-123.1144757,M,S,NAD27,NAD83,6,6,105,US,  SWSES28 T34N  R11W,DEDRICK,24000,1380,M,66,NGVD29,18010211,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,1137,,PST,Y,,,,,,,,,967700103
USGS,http://waterservices.usgs.gov/,1.15265E7,discharge,NF TRINITY R A HELENA CA,ST,404655,1230738,40.7818089,-123.1283653,G,U,NAD27,NAD83,6,6,105,US,  NWNWS21 T34N  R11W,HELENA,24000,1460,M,66,NGVD29,18010211,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,151,,PST,Y,,NNNNNNNN,,,,,,,967700103
USGS,http://waterservices.usgs.gov/,1.1527E7,discharge,TRINITY R NR BURNT RANCH CA,ST,404720,1232620,40.7887498,-123.4400401,M,F,NAD27,NAD83,6,6,105,US,,,,944.05,L,0.01,NGVD29,18010211,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,1439,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.15287E7,discharge,SF TRINITY R BL HYAMPOM CA,ST,403900,1232935,40.6498627,-123.4942046,M,F,NAD27,NAD83,6,6,105,US,  NWSWS10 T03N  R06E,,,1211.37,L,0.01,NGVD29,18010212,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,764,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.153E7,discharge,TRINITY R A HOOPA CA,ST,410300,1234021,41.049852,-123.673668,M,F,NAD27,NAD83,6,6,23,US,  SENWS25 T08N  R04E,HOOPA,24000,274.82,L,0.01,NGVD29,18010211,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,2853,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.15305E7,discharge,KLAMATH R NR KLAMATH CA,ST,413040,1235842,41.5109543,-123.9795164,M,F,NAD27,NAD83,6,6,15,US,  SESES18 T13N  R02E,,,,,,,18010209,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,12100,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.15325E7,discharge,SMITH R NR CRESCENT CITY CA,ST,414730,1240430,41.7915026,-124.0761887,M,F,NAD27,NAD83,6,6,15,US,  SWSWS09 T16N  R01E,HIOUCHI CA,24000,79.26,L,0.05,NGVD29,18010101,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,19921215,614,,PST,Y,,NNNNNNNN,,,,,,,
