#
#
# US Geological Survey
# retrieved: 2012-12-27 05:40:46 EST	(caas01)
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterservices.usgs.gov/Site-Service.html
#
# Contact:   gs-w_support_nwisweb@usgs.gov
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  lat_va          -- DMS latitude
#  long_va         -- DMS longitude
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_meth_cd   -- Latitude-longitude method
#  coord_acy_cd    -- Latitude-longitude accuracy
#  coord_datum_cd  -- Latitude-longitude datum
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  district_cd     -- District code
#  state_cd        -- State code
#  county_cd       -- County code
#  country_cd      -- Country code
#  land_net_ds     -- Land net location description
#  map_nm          -- Name of location map
#  map_scale_fc    -- Scale of location map
#  alt_va          -- Altitude of Gage/land surface
#  alt_meth_cd     -- Method altitude determined
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  huc_cd          -- Hydrologic unit code
#  basin_cd        -- Drainage basin code
#  topo_cd         -- Topographic setting code
#  instruments_cd  -- Flags for instruments at site
#  construction_dt -- Date of first construction
#  inventory_dt    -- Date site established or inventoried
#  drain_area_va   -- Drainage area
#  contrib_drain_area_va -- Contributing drainage area
#  tz_cd           -- Time Zone abbreviation
#  local_time_fg   -- Site honors Daylight Savings Time
#  reliability_cd  -- Data reliability code
#  gw_file_cd      -- Data-other GW files
#  nat_aqfr_cd     -- National aquifer code
#  aqfr_cd         -- Local aquifer code
#  aqfr_type_cd    -- Local aquifer type code
#  well_depth_va   -- Well depth
#  hole_depth_va   -- Hole depth
#  depth_src_cd    -- Source of depth data
#  project_no      -- Project number
#
agency_cd	site_no	station_nm	site_tp_cd	lat_va	long_va	dec_lat_va	dec_long_va	coord_meth_cd	coord_acy_cd	coord_datum_cd	dec_coord_datum_cd	district_cd	state_cd	county_cd	country_cd	land_net_ds	map_nm	map_scale_fc	alt_va	alt_meth_cd	alt_acy_va	alt_datum_cd	huc_cd	basin_cd	topo_cd	instruments_cd	construction_dt	inventory_dt	drain_area_va	contrib_drain_area_va	tz_cd	local_time_fg	reliability_cd	gw_file_cd	nat_aqfr_cd	aqfr_cd	aqfr_type_cd	well_depth_va	hole_depth_va	depth_src_cd	project_no
USGS	382005121092901	006N007E36B001M	GW	382005	1210929	38.3346356	-121.1591123	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 111.00	M	2.5	NGVD29	18040005		U	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	U	NYNYNNNN	S100CNRLVL			127			0479435800
USGS	382005121275101	006N005E31A003M	GW	382005	1212751	38.33463447	-121.4652306	M	S	NAD27	NAD83	06	06	067	US		BRUCEVILLE	24000	 12.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19550805				PST	Y	C	YYNYNYNN	S100CNRLVL			212	212		0479423712
USGS	382008121131501	006N007E33D003M	GW	382008	1211315	38.3354686	-121.2218915	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 77.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790101				PST	Y	C	YYNYNYNN	S100CNRLVL			180	260		0479423712
USGS	382008121330101	006N004E28N001M	GW	382008	1213301	38.3354675	-121.5513435	M	S	NAD27	NAD83	06	06	067	US		COURTLAND	24000	 10.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19760228				PST	Y	C	YYNYNYNN	S100CNRLVL			130	130		0479423712
USGS	382010121325601	006N004E28P001M	GW	382010	1213256	38.33602306	-121.5499546	M	S	NAD27	NAD83	06	06	067	US		COURTLAND	24000	 11.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19540215				PST	Y	C	YYNYNYNN	S100CNRLVL			167	180		0479423712
USGS	382012121081401	006N008E30Q001M	GW	382012	1210814	38.33658009	-121.1382785	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 157.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19510924				PST	Y	C	YYYYNYNN	S100CNRLVL			168	208		0479423712
USGS	382012121171101	006N006E26Q001M	GW	382012	1211711	38.33657945	-121.2874486	M	S	NAD27	NAD83	06	06	067	US		GALT	24000	 57.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19810203				PST	Y	C	YYYYNYNN	S100CNRLVL	121LGUN		240	280	D	0479423712
USGS	382014121111501	006N007E27R001M	GW	382014	1211115	38.3371354	-121.1885574	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 82.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19720929				PST	Y	C	YYYYNYNN	S100CNRLVL			375	375		0479423712
USGS	382019121084401	006N008E30N001M	GW	382019	1210844	38.33852444	-121.146612	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 136.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19511027				PST	Y	C	YYYYNYNN	S100CNRLVL			243	405		0479423712
USGS	382030121142401	006N007E29M001M	GW	382030	1211424	38.34157947	-121.2410587	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 70.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19780724				PST	Y	C	YYNYNYNN	S100CNRLVL			160	225		0479423712
USGS	382033121131501	006N007E28M001M	GW	382033	1211315	38.34241286	-121.2218916	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 95.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19680412				PST	Y	C	YYNYNYNN	S100CNRLVL			176	285	D	0479423712
USGS	382037121135901	006N007E29F001M	GW	382037	1211359	38.34352389	-121.234114	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 70.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19580530				PST	Y	C	YYNYNYNN	S100CNRLVL						0479423712
USGS	382038121245501	006N005E27G001M	GW	382038	1212455	38.343801	-121.4163406	M	S	NAD27	NAD83	06	06	067	US		BRUCEVILLE	24000	 24.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19660101				PST	Y	C	YYNYNYNN	S100CNRLVL			184	217	D	0479423712
USGS	382038121255201	006N005E28G001M	GW	382038	1212552	38.34380097	-121.4321743	M	S	NAD27	NAD83	06	06	067	US		BRUCEVILLE	24000	 21.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19660101				PST	Y	C	YYNYNYNN	S100CNRLVL			134	165		0479423712
USGS	382039121131901	006N007E28E001M	GW	382039	1211319	38.34407948	-121.2230027	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 75.00	M	2.5	NGVD29	18040005			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNNNYYN	S100CNRLVL			225			479400204
USGS	382044121265901	006N005E29G002M	GW	382044	1212659	38.3454675	-121.4507859	M	S	NAD27	NAD83	06	06	067	US		BRUCEVILLE	24000	 15.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19770902				PST	Y	C	YYNYNYNN	S100CNRLVL	121LGUN		215	242	D	0479423712
USGS	382045121065601	006N008E29H001M	GW	382045	1210656	38.34574657	-121.1166113	M	S	NAD27	NAD83	06	06	067	US		GOOSE CREEK	24000	 209.00	M	5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19690523				PST	Y	C	YYYYNNNN	S100CNRLVL			400	410		0479423712
USGS	382049121135501	006N007E29G001M	GW	382049	1211355	38.3468571	-121.233003	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 74.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19571022				PST	Y	C	YYNYNYNN	S100CNRLVL				420		0479423712
USGS	382051121103001	006N007E26B001M	GW	382051	1211030	38.3474129	-121.1760572	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 92.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19560708				PST	Y	C	YYNYNYNN	S100CNRLVL			100	120		0479423712
USGS	382054121092001	006N007E25B001M	GW	382054	1210920	38.3482463	-121.1566123	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 138.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19500918				PST	Y	C	YYNYNYNN	S100CNRLVL			670	830		0479423712
USGS	382101121130401	006N007E28C001M	GW	382101	1211304	38.3501904	-121.218836	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 77.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19770101				PST	Y	C	YYNYNYNN	S100CNRLVL			160	220		0479423712
USGS	382103121121801	006N007E21R001M	GW	382103	1211218	38.350746	-121.2060579	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 81.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790501				PST	Y	C	YYNYNYNN	S100CNRLVL	121LGUN		190	205	D	0479423712
USGS	382104121141901	006N007E20N001M	GW	382104	1211419	38.35102365	-121.2396698	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 72.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19780327				PST	Y	C	YYNYNYNN	S100CNRLVL			160	205		0479423712
USGS	382107121064201	006N008E21N002M	GW	382107	1210642	38.3518575	-121.1127224	M	S	NAD27	NAD83	06	06	067	US		GOOSE CREEK	24000	 145.00	M	5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19670907				PST	Y	C	YYNYNYNN	S100CNRLVL			248	518	D	0479423712
USGS	382109121062601	006N008E21P003M	GW	382109	1210626	38.35241306	-121.1082778	M	S	NAD27	NAD83	06	06	067	US		GOOSE CREEK	24000	 160.00	M	5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19710402				PST	Y	C	YYNYNYNN	S100CNRLVL			196	305	D	0479423712
USGS	382109121253701	006N005E21R001M	GW	382109	1212537	38.35241184	-121.4280076	M	S	NAD27	NAD83	06	06	067	US		BRUCEVILLE	24000	 22.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19550204				PST	Y	C	YYNYNYNN	S100CNRLVL						0479423712
USGS	382109121253901	006N005E21R002M	GW	382109	1212539	38.35241184	-121.4285632	M	S	NAD27	NAD83	06	06	067	US		BRUCEVILLE	24000	 22.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19560524				PST	Y	C	YYNYNYNN	S100CNRLVL						0479423712
USGS	382113121100901	006N007E23A001M	GW	382113	1211009	38.35352387	-121.1702237	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 93.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19610108				PST	Y	C	YYNYNYNN	S100CNRLVL			916	1150	D	0479423712
USGS	382127121124801	006N007E21K001M	GW	382127	1211248	38.35741246	-121.2143915	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 84.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19780713				PST	Y	C	YYNYNYNN	S100CNRLVL			205	255		0479423712
USGS	382131121091701	006N007E24G001M	GW	382131	1210917	38.35852378	-121.155779	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 118.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19521120				PST	Y	C	YYNYNYNN	S100CNRLVL			781	808		0479423712
USGS	382140121244401	006N005E22G001M	GW	382140	1212444	38.36102275	-121.4132851	M	S	NAD27	NAD83	06	06	067	US		BRUCEVILLE	24000	 27.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19720101				PST	Y	C	YYNYNYNN	S100CNRLVL	121LGUN		140	210	D	0479423712
USGS	382148121132101	006N007E21D001M	GW	382148	1211321	38.36324558	-121.2235584	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 101.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19781009				PST	Y	C	YYNYNYNN	S100CNRLVL			180	280		0479423712
USGS	382148121172801	006N006E23C002M	GW	382148	1211728	38.3632453	-121.2921711	M	S	NAD27	NAD83	06	06	067	US		GALT	24000	 60.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19580808				PST	Y	C	YYNYNYNN	S100CNRLVL			84.0	129	D	0479423712
USGS	382148121245501	006N005E22B001M	GW	382148	1212455	38.36324489	-121.4163408	M	S	NAD27	NAD83	06	06	067	US		BRUCEVILLE	24000	 26.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19720101				PST	Y	C	YYNYNYNN	S100CNRLVL			140	194		0479423712
USGS	382150121290801	006N004E24B001M	GW	382150	1212908	38.36380018	-121.4866202	M	S	NAD27	NAD83	06	06	067	US		BRUCEVILLE	24000	 5.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790801				PST	Y	C	YYNYNYNN	S100CNRLVL			140	180		0479423712
USGS	382154121135801	006N007E20C001M	GW	382154	1211358	38.36491216	-121.2338364	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 88.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19611006				PST	Y	C	YYNYNYNN	S100CNRLVL			815	867		0479423712
USGS	382158121241601	006N005E14N001M	GW	382158	1212416	38.3660226	-121.4055072	M	S	NAD27	NAD83	06	06	067	US		BRUCEVILLE	24000	 31.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19780228				PST	Y	C	YYYYNYNN	S100CNRLVL			257	300		0479423712
USGS	382202121304001	006N004E14P003M	GW	382202	1213040	38.36713334	-121.5121764	M	S	NAD27	NAD83	06	06	067	US		COURTLAND	24000	 10.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19800915				PST	Y	C	YYNYNYNN	S100CNRLVL	121LGUN		190	190	D	0479423712
USGS	382205121311300	SACRAMENTO R A HOOD CA	ST	382205	1213113	38.3679666	-121.5213432	M	U	NAD27	NAD83	06	06	067	US								18020109			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							
USGS	382218121242101	006N005E14M001M	GW	382218	1212421	38.371578	-121.4068962	M	S	NAD27	NAD83	06	06	067	US		BRUCEVILLE	24000	 27.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19720101				PST	Y	C	YYNYNYNN	S100CNRLVL			170	210		0479423712
USGS	382222121254601	006N005E16H002M	GW	382222	1212546	38.372689	-121.4305079	M	S	NAD27	NAD83	06	06	067	US		BRUCEVILLE	24000	 21.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19630225				PST	Y	C	YYNYNYNN	S100CNRLVL			120	150		0479423712
USGS	382226121101301	006N007E14H002M	GW	382226	1211013	38.373801	-121.1713349	M	S	NAD27	NAD83	06	06	067	US		CLAY	24000	 105.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19780918				PST	Y	C	YYNYNYNN	S100CNRLVL			220	255		0479423712
USGS	382233121173701	006N006E14E001M	GW	382233	1211737	38.37574495	-121.2946713	M	S	NAD27	NAD83	06	06	067	US		ELK GROVE	24000	 58.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19810216				PST	Y	C	YYNYNYNN	S100CNRLVL	121MRTN	X	159	521	D	0479423712
USGS	382233121245301	006N005E15B003M	GW	382233	1212453	38.3757445	-121.4157853	M	S	NAD27	NAD83	06	06	067	US		FLORIN	24000	 28.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19770101				PST	Y	C	YYYYNYNN	S100CNRLVL			240	325		0479423712
USGS	382238121125501	006N007E16C001M	GW	382238	1211255	38.37713409	-121.216336	M	S	NAD27	NAD83	06	06	067	US		SLOUGHHOUSE	24000	 122.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19731017				PST	Y	C	YYNYNYNN	S100CNRLVL			180	288		0479423712
USGS	382240121131801	006N007E16D002M	GW	382240	1211318	38.3776896	-121.222725	M	S	NAD27	NAD83	06	06	067	US		SLOUGHHOUSE	24000	 130.00	M	2.5	NGVD29	18020109		U	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19771012				PST	Y	C	YYNYNYNN	S100CNRLVL	121MRTN	X	180	270	D	0479423712
USGS	382243121204701	006N006E17C001M	GW	382243	1212047	38.37852246	-121.3474503	M	S	NAD27	NAD83	06	06	067	US		ELK GROVE	24000	 49.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790605				PST	Y	C	YYNYNYNN	S100CNRLVL			205	205		0479423712
USGS	382245121252301	006N005E15D002M	GW	382245	1212523	38.3790777	-121.4241189	M	S	NAD27	NAD83	06	06	067	US		FLORIN	24000	 24.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNYNN	S100CNRLVL			104	164		0479423712
USGS	382248121144301	006N007E07R001M	GW	382248	1211443	38.37991167	-121.2463368	M	S	NAD27	NAD83	06	06	067	US		SLOUGHHOUSE	24000	 80.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19770101				PST	Y	C	YYNYNNNN	S100CNRLVL			140	185		0479423712
USGS	382249121245601	006N005E10Q001M	GW	382249	1212456	38.3801888	-121.4166187	M	S	NAD27	NAD83	06	06	067	US		FLORIN	24000	 28.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19670901				PST	Y	C	YYNYNNNN	S100CNRLVL	121LGUN		162	192	D	0479423712
USGS	382249121270501	006N005E08Q002M	GW	382249	1212705	38.3801887	-121.4524529	M	S	NAD27	NAD83	06	06	067	US		FLORIN	24000	 17.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19580101				PST	Y	C	YYNYNYNN	S100CNRLVL			104	144		0479423712
USGS	382254121153101	006N007E07N001M	GW	382254	1211531	38.38157824	-121.2596704	M	S	NAD27	NAD83	06	06	067	US		ELK GROVE	24000	 70.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790712				PST	Y	C	YYNYNYNN	S100CNRLVL			168	295		0479423712
USGS	382254121310701	006N004E10R003M	GW	382254	1213107	38.3815773	-121.5196767	M	S	NAD27	NAD83	06	06	067	US		CLARKSBURG	24000	 13.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19810126				PST	Y	C	YYNYNYNN	S100CNRLVL			137	164		0479423712
USGS	382256121133201	006N007E08R002M	GW	382256	1211332	38.3821339	-121.226614	M	S	NAD27	NAD83	06	06	067	US		SLOUGHHOUSE	24000	 93.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790414				PST	Y	C	YYNYNYNN	S100CNRLVL			160	215		0479423712
USGS	382258121124901	006N007E09Q002M	GW	382258	1211249	38.38268949	-121.2146694	M	S	NAD27	NAD83	06	06	067	US		SLOUGHHOUSE	24000	 115.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19530212				PST	Y	C	YYNYNYNN	S100CNRLVL				165		0479423712
USGS	382259121124901	006N007E09Q001M	GW	382259	1211249	38.38296726	-121.2146694	M	S	NAD27	NAD83	06	06	067	US		SLOUGHHOUSE	24000	 115.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19530304				PST	Y	C	YYYYNYNN	S100CNRLVL			295	351		0479423712
USGS	382259121213401	006N006E07Q001M	GW	382259	1212134	38.3829667	-121.3605062	M	S	NAD27	NAD83	06	06	067	US		ELK GROVE	24000	 43.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19661126				PST	Y	C	YYYYNYNN	S100CNRLVL	121LGUN		232	330	D	0479423712
USGS	382300121162201	006N006E12P001M	GW	382300	1211622	38.3832448	-121.2738375	M	S	NAD27	NAD83	06	06	067	US		ELK GROVE	24000	 67.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19761012				PST	Y	C	YYNYNYNN	S100CNRLVL	121MRTN	X	190	465	D	0479423712
USGS	382304121125001	006N007E09L001M	GW	382304	1211250	38.3843561	-121.2149471	M	S	NAD27	NAD83	06	06	067	US		SLOUGHHOUSE	24000	 112.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19770101				PST	Y	C	YYNYNNNN	S100CNRLVL			200	215		0479423712
USGS	382305121135801	006N007E08L001M	GW	382305	1211358	38.3846338	-121.2338365	M	S	NAD27	NAD83	06	06	067	US		SLOUGHHOUSE	24000	 102.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19691114				PST	Y	C	YYNYNYNN	S100CNRLVL			193	320		0479423712
USGS	382309121205801	006N006E08M002M	GW	382309	1212058	38.38574446	-121.350506	M	S	NAD27	NAD83	06	06	067	US		ELK GROVE	24000	 52.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19770101				PST	Y	C	YYNYNYNN	S100CNRLVL			175	235		0479423712
USGS	382314121131401	006N007E09E002M	GW	382314	1211314	38.38713378	-121.221614	M	S	NAD27	NAD83	06	06	067	US		SLOUGHHOUSE	24000	 122.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19701211				PST	Y	C	YYNYNYNN	S100CNRLVL			177	240		0479423712
USGS	382314121131501	006N007E09E001M	GW	382314	1211315	38.38713378	-121.2218918	M	S	NAD27	NAD83	06	06	067	US		SLOUGHHOUSE	24000	 122.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19500728				PST	Y	C	YYNYNYNN	S100CNRLVL				370		0479423712
USGS	382320121270601	006N005E08G001M	GW	382320	1212706	38.38879955	-121.4527308	M	S	NAD27	NAD83	06	06	067	US		FLORIN	24000	 17.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19590505				PST	Y	C	YYNYNNNN	S100CNRLVL	121LGUN		116	222	D	0479423712
USGS	382322121211801	006N006E07H001M	GW	382322	1212118	38.38935544	-121.3560617	M	S	NAD27	NAD83	06	06	067	US		ELK GROVE	24000	 50.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNNNN	S100CNRLVL			376	383		0479423712
USGS	382324121154301	006N006E12H001M	GW	382324	1211543	38.3899113	-121.2630039	M	S	NAD27	NAD83	06	06	067	US		ELK GROVE	24000	 72.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19800101				PST	Y	C	YYNYNYNN	S100CNRLVL			160	310		0479423712
USGS	382329121230101	006N005E12C001M	GW	382329	1212301	38.3912997	-121.3846736	M	S	NAD27	NAD83	06	06	067	US		FLORIN	24000	 39.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19560525				PST	Y	C	YYNYNYNN	S100CNRLVL			120	152		0479423712
USGS	382329121244701	006N005E10B001M	GW	382329	1212447	38.3912996	-121.4141187	M	S	NAD27	NAD83	06	06	067	US		FLORIN	24000	 32.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19520314				PST	Y	C	YYNYNYNN	S100CNRLVL			198	250		0479423712
USGS	382332121234101	006N005E11B002M	GW	382332	1212341	38.39213299	-121.3957849	M	S	NAD27	NAD83	06	06	067	US		FLORIN	24000	 35.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19750101				PST	Y	C	YYNYNYNN	S100CNRLVL	121LGUN		270	310	D	0479423712
USGS	382332121234301	006N005E11B001M	GW	382332	1212343	38.39213299	-121.3963405	M	S	NAD27	NAD83	06	06	067	US		FLORIN	24000	 36.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19750101				PST	Y	C	YYNYNYNN	S100CNRLVL			265	310		0479423712
USGS	382339121162801	006N006E12D001M	GW	382339	1211628	38.3940778	-121.2755042	M	S	NAD27	NAD83	06	06	067	US		ELK GROVE	24000	 72.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19801202				PST	Y	C	YYNYNYNN	S100CNRLVL			525	730		0479423712
USGS	382339121223501	006N005E12B001M	GW	382339	1212235	38.39407745	-121.3774512	M	S	NAD27	NAD83	06	06	067	US		ELK GROVE	24000	 40.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19660825				PST	Y	C	YYNYNYNN	S100CNRLVL			440	440		0479423712
USGS	382340121150601	006N007E06P001M	GW	382340	1211506	38.39435568	-121.2527259	M	S	NAD27	NAD83	06	06	067	US		ELK GROVE	24000	 75.00	M	2.5	NGVD29	18040005		U	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNYNN	S100CNRLVL			188	325		0479423712
USGS	382340121212201	006N006E07A002M	GW	382340	1212122	38.39435529	-121.3571729	M	S	NAD27	NAD83	06	06	067	US		ELK GROVE	24000	 48.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19660101				PST	Y	C	YYNYNYNN	S100CNRLVL			364	364		0479423712
USGS	382341121150501	006N007E06P002M	GW	382341	1211505	38.39463345	-121.252448	M	S	NAD27	NAD83	06	06	067	US		ELK GROVE	24000	 74.00	M	2.5	NGVD29	18040005		U	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790901				PST	Y	C	YYNYNYNN	S100CNRLVL			160	248		0479423712
